Survey Instance Id;School;Survey Creation Date;Survey Sent Date;Survey Progress;Survey Completed On;Survey Parent;Survey Package Name;Survey Package Id;S2_1.1;S2_1.2;S2_1.3;S2_1.4;S2_1.5;S2_1.6;S2_1.7;S2_1.8;S2_1.9;S2_1.10;S2_1.11;S2_1.13;S2_1.14;S2_1.16;S2_1.17;S2_1.18;S2_1.20_binnenkomst_school;S2_1.20_binnenkomst_klaslokaal;S2_1.20_binnenkomst_kantine;S2_1.20_niet;S2_1.21;S2_1.23_kleinere_klassen;S2_1.23_digitaal_hybride;S2_1.23_anders;S2_1.24;S2_1.25;S2_1.26;S2_1.26_Gespreide_pauzetijden;S2_1.26_Extra_pauzeruimtes_buiten_ingericht;S2_1.26_Extra_pauzeruimtes_binnen_ingericht;S2_1.26_deel_leerlingen_verblijven_pauze;S2_1.26_Leerlingen_pauzeren_in_eigen_klas;S2_1.26_Leerlingen_pauzeren_met_eigen_leerjaar;S2_1.26_Anders;S2_1.27;S2_1.28;S2_1.29;S2_1.31_medewerkers;S2_1.31_leerlingen;S2_1.31_nee
07706BDE-EDA5-46AC-8208-8B1210341B5D;40;21-3-2021 21:08;25-3-2021 4:05;100;19-5-2021 16:27;No parent;S2 Vragenlijst na testronde - Oosterlicht Vianen - testrondes  22-25 maart;8FA2E2D8-4F06-45F6-B1C7-699FC653F3F9;65;Leerling;1;30;Nee;geen;;Nee;;72;EO3a 72 uurHV2a 3 uur;Ja;;Nee;Deels;Nee;1;0;0;0;Nee;1;1;0;50;60;0;0;1;0;0;0;0;0;Voornamelijk in tweetallen;Ja, per vak zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
157F6E7A-14D4-43DA-BCC8-415E1C2FFE19;39;15-3-2021 20:30;15-3-2021 20:30;100;19-5-2021 16:12;No parent;S2 Vragenlijst na testronde - Oosterlicht Nieuwegein - testrondes  15-19 maart;1687B96D-0DAA-47C2-9AEC-A2EE098E3359;34;Leerling;1;25;Nee;nee;;Ja;ouders nagebeld die nog geen antwoord hadden gegeven op de testvraag;;;Ja;;Nee;Ja;Nee;1;1;0;0;Ja;1;1;0;50;60;0;1;1;0;0;0;0;0;Voornamelijk losse zitplaatsen;Ja, alle vakken zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
1D7FCD15-2B04-49CD-A6C3-2C4EEECB840C;15;5-3-2021 10:42;12-3-2021 12:54;100;19-5-2021 15:31;No parent;S2 Vragenlijst na testronde - Farelcollege - testrondes 2 en 5 maart;2A58C315-64F0-46CA-94E6-93B243F58F75;10;Leerling;1;0;Nee;;;Ja;afgelopen weken meer keren een reminder verstuurd om de toestemmingsverklaring in te vullen. Bij de uitnodiging voor de testafname gestimuleerd het formulier in te vullen.;;;Ja;;Nee;Ja;Nee;1;1;0;0;Nee;0;0;1;;;1;0;1;0;1;1;0;0;Voornamelijk in tweetallen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
22501960-C09F-44ED-9891-E973FD85FB94;39;25-3-2021 10:12;6-4-2021 13:03;100;19-5-2021 16:22;No parent;S2 Vragenlijst na testronde - Oosterlicht Nieuwegein - testrondes 23-26 maart (Index 2);22023BEE-32A0-4DCA-B27F-7A3F05BE3F2F;71;Leerling;5;14;Nee;nee;;Nee;;96;;Ja;;Nee;Ja;Nee;1;1;0;0;Ja;1;1;0;50;60;0;1;1;0;0;0;0;0;Voornamelijk losse zitplaatsen;Ja, alle vakken zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
2A9A1D73-6AB8-4A14-B769-205B8E6CDA03;40;21-3-2021 21:08;22-3-2021 4:04;100;19-5-2021 16:27;No parent;S2 Vragenlijst na testronde - Oosterlicht Vianen - testrondes  19-22 maart;4DC83B2C-53BC-4866-829F-E8444763B393;52;Leerling;1;15;Nee;;;Nee;;72;melding kwam op vrijdag binnen en er is op maandag pas gestest.;Ja;;Nee;Deels;Nee;1;0;0;0;Nee;1;1;0;50;60;0;0;1;0;0;0;0;0;Voornamelijk in tweetallen;Ja, per vak zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
30071C5A-EE05-4D68-93BD-BD851C1E0238;40;15-3-2021 20:35;16-3-2021 4:04;100;19-5-2021 16:26;No parent;S2 Vragenlijst na testronde - Oosterlicht Vianen - testrondes  16-18 maart;5F5ACD88-BABF-44BD-A0F6-8EB7FBCF8045;37;Leerling;2;0;Nee;geen;;Ja;4 ouders nog gebeld en gevraagd om de toestemming nog in magister te doen. Dat hebben nog 3 ouders gedaan. ;;;Ja;;Nee;Ja;Nee;1;0;0;0;Nee;1;1;0;50;40;0;0;1;0;0;0;0;0;Voornamelijk in tweetallen;Ja, alle vakken zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
36883C6F-B931-4ED2-B3AD-992399C199AB;37;24-3-2021 18:46;24-3-2021 18:46;100;19-5-2021 15:42;No parent;S2 Vragenlijst na testronde - Gerrit Rietveld College - testrondes 24-29 maart;8E240753-BCBE-4870-BD1B-B1432BA69E8B;77;Leerling;3;0;Nee;Nee;;Ja;Mentor en schoolleider belang aangegeven. ;;;Ja;;Nee;Ja;Nee;1;0;0;0;Ja;1;1;0;50;40;1;1;1;0;0;0;0;0;Voornamelijk in tweetallen;Nee;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
3D689A46-D884-40ED-A5EB-7684373D3871;45;25-3-2021 10:32;25-3-2021 10:32;100;19-5-2021 15:10;No parent;S2 Vragenlijst na testronde - Cals Nieuwegein - testrondes 24 en 29 maart;C3A231E2-2D16-4F6F-9324-0D985BBCA7B7;76;Leerling;2;0;Nee;;;Ja;Mail naar ouders;40;;Ja;;Nee;Ja;Nee;1;1;0;0;Ja;0;1;0;;75;0;0;1;1;1;1;1;0;Voornamelijk in tweetallen;Ja, alle vakken zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
434E500A-5000-453A-BAEF-A638B61B9E3C;39;6-4-2021 13:03;6-4-2021 13:03;100;11-5-2021 15:00;No parent;S2 Vragenlijst na testronde - Oosterlicht Nieuwegein - testrondes 29-31 maart;009B915A-6AF3-4EEB-985D-172211FC6F04;;Medewerker (contact leerling);2;;Nee;nee;;Ja;ouders nagebeld die nog geen toestemming hadden gegeven;24;;Ja;;Nee;Ja;Nee;1;1;0;0;Ja;1;1;0;50;60;0;1;1;0;0;0;0;0;Voornamelijk losse zitplaatsen;Ja, alle vakken zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
62DFBE07-457C-4D0D-A4D1-75B83BE433D6;7;17-3-2021 12:43;17-3-2021 12:43;100;19-5-2021 16:10;No parent;S2 Vragenlijst na testronde - Mheenpark Apeldoorn -  testrondes 15 en 18 maart;BE5B425B-62EE-4CE0-81FC-0A20EC9FFF83;32;Leerling;3;50;Nee;nee;;Ja;leerling benaderen;;;Ja;;Nee;Ja;;1;1;0;0;Ja;1;1;0;50;50;1;0;0;0;1;0;0;0;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;0;0;0
6E4ADCDC-387B-42AE-8532-835B82A53ED5;5;21-3-2021 19:55;23-3-2021 4:06;100;19-5-2021 15:51;No parent;S2 Vragenlijst na testronde - Heemgaard - testrondes 18-23 maart;B2C5E043-A198-45CB-BA76-675097C218F0;49;Medewerker (contact leerling);2;;Nee;;;Ja;we hebben een aantal toestemmingen extra ontvangen;2;;Ja;;Nee;Ja;;1;0;0;0;Nee;1;1;0;50;50;0;0;1;0;0;0;0;1;Voornamelijk losse zitplaatsen;Nee;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
7DCACA8F-A922-42E0-ACB3-8782E03D7CB3;39;25-3-2021 10:11;6-4-2021 13:03;100;19-5-2021 16:19;No parent;S2 Vragenlijst na testronde - Oosterlicht Nieuwegein - testrondes 22-26 maart;3072C580-3A92-4341-A946-EAFDE1FF6DD4;62;Leerling;1;0;Nee;;;Ja;ouders die nog niets hadden ingevuld nagebeld;48;;Ja;;Nee;Ja;Nee;1;1;0;0;Ja;1;1;0;50;60;0;1;1;0;0;0;0;0;Voornamelijk losse zitplaatsen;Ja, alle vakken zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
8DF73A48-7491-4218-B43A-010924D138F3;39;21-3-2021 19:58;23-3-2021 4:06;100;19-5-2021 16:21;No parent;S2 Vragenlijst na testronde - Oosterlicht Nieuwegein - testrondes  19-23 maart;E23AB44E-7548-4333-B46E-7AB2264F61D8;47;Leerling;2;17;Nee;nee;;Ja;ouders die nog geen toestemming hadden gegeven nagebeld;72;besmetting vanuit thuissituatie;Ja;;Nee;Ja;Nee;1;1;0;0;Ja;1;1;0;50;60;0;1;1;0;0;0;0;0;Voornamelijk losse zitplaatsen;Ja, alle vakken zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
9413301D-3B07-4C84-B203-555617AFFAC3;39;17-3-2021 12:30;17-3-2021 12:30;100;19-5-2021 16:13;No parent;S2 Vragenlijst na testronde - Oosterlicht Nieuwegein - testrondes  17-22 maart;2A7D296A-0737-4E65-954B-FA69ACDC6242;40;Leerling;1;25;Nee;nee;;Ja;ouders die nog geen toestemming hadden gegeven nagebeld;72;;Ja;;Nee;Ja;Nee;1;1;0;0;Ja;1;1;0;50;60;0;1;1;0;0;0;0;0;Voornamelijk losse zitplaatsen;Ja, alle vakken zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
A6F03574-D842-42C7-9469-4117558EEAD2;39;25-3-2021 10:11;25-3-2021 10:11;100;19-5-2021 16:12;No parent;S2 Vragenlijst na testronde - Oosterlicht Nieuwegein - testrondes 23-26 maart (Index 1);AFB9F5F2-C296-45E8-97B5-C9CA2130A7E7;69;Leerling;5;0;Ja;nee;;Nee;;72;hele jaarlaag getest ivm toetsen in gymzaal;Ja;;Nee;Ja;Nee;1;1;0;0;Ja;1;1;0;50;60;0;1;1;0;0;0;0;0;Voornamelijk losse zitplaatsen;Ja, alle vakken zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
B3F527E9-CD55-4F54-AA99-2235C5A43FA3;39;25-3-2021 10:13;25-3-2021 10:25;100;30-3-2021 10:31;No parent;S2 Vragenlijst na testronde - Oosterlicht Nieuwegein - testrondes 25-31 maart;7E0BFE17-4FFE-4F65-991E-9FD4864E4731;;Leerling;1;0;Nee;nee;;Ja;ouders die nog geen toestemming hadden gegeven nagebeld;48;bijzondere casus- besmetting vanuit huis meegenomen, aanvankelijk negatief getest, na overleg GGD toch sneltestprocedure opgestart;Ja;;Nee;Ja;Nee;1;1;0;0;Ja;1;1;0;50;60;0;1;1;0;0;0;0;0;Voornamelijk losse zitplaatsen;Ja, alle vakken zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
CB88AB91-EF3C-4428-B5F2-626E456ED96C;17;12-3-2021 12:54;15-3-2021 13:23;100;19-5-2021 16:07;No parent;S2 Vragenlijst na testronde - Melanchthon Schiebroek- testrondes 11 en 15 maart;BB92D6C4-D689-4BFB-9948-4D4CD2A14973;26;Medewerker (zonder leerling contact);1;;Ja;Nee;;Ja;Betreffende medewerker benaderd- deze heeft alsnog toestemming verleend.;;;Ja;;Nee;Ja;Ja;1;1;0;0;Nee;1;1;0;50;80;0;0;0;1;0;0;0;0;Voornamelijk losse zitplaatsen;Nee;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
CE74F742-CA42-4B90-8AA2-FB9C1678180B;39;6-4-2021 13:03;6-4-2021 13:03;100;19-5-2021 16:23;No parent;S2 Vragenlijst na testronde - Oosterlicht Nieuwegein - testrondes 30 maart en 1 april;555CC446-1265-418A-AE35-683C7DA63C35;95;Medewerker (contact leerling);2;;Nee;nee;;Ja;ouders nagebeld die nog geen reactie hadden gegeven;48;;Ja;;Nee;Ja;Nee;1;1;0;0;Ja;1;1;0;50;60;0;1;1;0;0;0;0;0;Voornamelijk losse zitplaatsen;Ja, alle vakken zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
CFEC6900-E376-4688-AA37-34454CC948C3;40;14-4-2021 16:47;18-4-2021 10:24;100;19-5-2021 16:28;No parent;S2 Vragenlijst na testronde - Oosterlicht Vianen - testrondes  13-16 april;0D7150A7-BC1F-4A20-A3C6-0D06738C15C9;157;Leerling;4;0;Nee;geen;Digitaal;Nee;;24;;Ja;;Nee;Ja;Nee;1;1;0;0;Nee;1;1;0;50;40;0;0;1;0;0;0;0;0;Voornamelijk in tweetallen;Ja, per vak zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
DA353122-53E0-4286-B065-5DA5246E83F6;30;24-3-2021 16:51;24-3-2021 16:51;100;19-5-2021 16:30;No parent;S2 Vragenlijst na testronde - ProNova College - testrondes 22-25 maart;ADF2DC7F-E03E-4F30-8DF5-E65FC8E86FCC;61;Leerling;1;50;Nee;;;Nee;;24;;Ja;;Nee;Ja;Nee;1;1;0;0;Ja;1;0;0;50;;0;0;0;0;1;1;0;0;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
DAA04158-B222-4530-90CC-1DA728098793;37;24-3-2021 18:46;24-3-2021 18:46;100;19-5-2021 15:37;No parent;S2 Vragenlijst na testronde - Gerrit Rietveld College - testrondes 23-26 maart;21F38DFE-6560-4EFF-980D-4966AD19F57D;67;Leerling;1;0;Nee;Geen;;Ja;Reminder in update naar ouders;48;;Ja;;Nee;Ja;Nee;1;0;0;0;Ja;1;1;0;50;40;1;1;1;0;0;0;0;0;Voornamelijk losse zitplaatsen;Nee;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
DE6DB6E5-76C5-4975-B6C7-A2EA209FF53B;40;14-4-2021 16:47;18-4-2021 10:24;100;19-5-2021 16:28;No parent;S2 Vragenlijst na testronde - Oosterlicht Vianen - testrondes  15-21 april;5FA8F773-619E-454A-8F34-520CB9B81DBC;159;Leerling;4;0;Nee;geen;Digitaal;Nee;;24;;Ja;;Nee;Ja;Nee;1;1;0;0;Nee;1;1;0;50;40;0;0;1;0;0;0;0;0;Voornamelijk in tweetallen;Ja, per vak zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
062FAD3C-4D79-472C-B336-DED2444F36D8;37;16-4-2021 15:01;18-4-2021 10:24;100;19-5-2021 15:42;No parent;S2 Vragenlijst na testronde - Gerrit Rietveld College - testrondes 19-22 april;1092726F-30EF-44C1-8219-A99ACA09B8FC;150;Leerling;2;33;Nee;;Digitaal;Ja;Sommigen hadden nog geen keuze doorgegeven. Er is telefonisch contact opgenomen en aangegeven waar en hoe dit gedaan kan worden. Resultaat hiervan was dat het aantal toestemmingen soms toenam. ;48;;Ja;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Deels;1;1;1;0;Ja;1;1;0;50;50;0;0;1;0;0;0;0;1;Voornamelijk in tweetallen;Nee;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
0AD6BA33-513D-41E7-A69B-8E52D5FCBEEA;37;14-4-2021 10:55;18-4-2021 10:24;100;19-5-2021 15:37;No parent;S2 Vragenlijst na testronde - Gerrit Rietveld College - testrondes 12-16 april;2EC4FA20-A932-4EFA-AAE9-733E4862552C;148;Leerling;2;17;Nee;;Digitaal;Ja;Sommigen hadden nog geen keuze doorgegeven. Er is telefonisch contact opgenomen en aangegeven waar en hoe dit gedaan kan worden. Resultaat hiervan was dat het aantal toestemmingen soms toenam.;48;;Ja;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Deels;1;1;1;0;Ja;1;1;0;50;50;0;0;1;0;0;0;0;1;Voornamelijk in tweetallen;Nee;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
1A1DEE55-ACFA-43C6-AA6F-FB70301B2DF6;19;6-4-2021 13:22;6-4-2021 13:22;100;19-5-2021 16:31;No parent;S2 Vragenlijst na testronde - Seyster College - testrondes 2 en 6 april;3F89832C-8474-4D27-8AC2-617B51F592B5;113;Leerling;2;50;Nee;Leerlingen zaten in een grote zaal op 1,5 meter;;Ja;Alle leerlingen uit de doelgroep benaderd via telefoon mail en soc. media.hierdoor zijn een klein aantal extra toestemmingen verkregen;22;;Ja;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Nee;1;1;1;0;Ja;1;1;0;50;50;0;0;1;0;0;0;0;0;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
1CBE6ABE-F13E-496A-9EA0-E5E67C4190C6;45;17-3-2021 12:40;17-3-2021 12:40;100;19-5-2021 15:06;No parent;S2 Vragenlijst na testronde - Cals Nieuwegein - testrondes 17 en 22 maart;1F4CBE94-3899-4501-9945-66AC7528A133;41;Leerling;2;0;Ja;;;Ja;We hebben de groep nogmaals gemaild over de toestemming.;20;De tweede test stond niet bij iedereen open voor aanmelding, daardoor hebben sommigen deze gemist.;Ja;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Nee;1;0;0;0;Ja;1;1;0;50;70;0;0;1;1;1;1;1;0;Voornamelijk losse zitplaatsen;Nee;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
679A97A7-E066-4D0F-942A-6D5C0E8C5A81;21;4-3-2021 9:46;4-3-2021 9:51;100;19-5-2021 15:21;No parent;S2 Vragenlijst na testronde - De Toekomst - testrondes 2-5 februari;600E4967-72BD-461C-AD6B-74CA361D7209;3;Leerling;3;50;Nee;nee;;Ja;2 gaven eerder geen toestemming. 1 heeft uiteindelijk toch ingestemd na overleg. Deze ouder wilde het eerst nog met de leerling overleggen tot op het iemand dat er een sneltestprocedure in gang werd gezet.;;;Ja;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;0;0;1;;;0;1;0;0;0;1;0;0;Voornamelijk losse zitplaatsen;Ja, alle vakken zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
6ED27A87-EEE6-4FA7-96D6-41522D69FEA0;34;12-3-2021 12:51;15-3-2021 13:23;100;19-5-2021 14:54;No parent;S2 Vragenlijst na testronde - Amadeus Lyceum - testrondes 11-15 maart;D9289695-B192-4FC9-A811-F9C7F4E99439;15;Leerling;2;0;Nee;nvt;;Ja;Reminder gestuurd, aantal toestemming is op de dag zelf nog ingevuld;;;Ja;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Nee;0;1;0;0;Ja;0;0;1;;;0;1;1;0;0;0;0;0;Voornamelijk losse zitplaatsen;Nee;Geen specifiek beleid voor het wisselen van de klaslokalen;1;1;0
7B21A01E-0715-4194-B8E6-89553F7A03A8;34;25-3-2021 10:40;25-3-2021 10:40;100;19-5-2021 14:57;No parent;S2 Vragenlijst na testronde - Amadeus Lyceum - testrondes 24-29 maart;EA1C8EED-33F0-4370-A9D9-F8AD5AD58957;80;Leerling;3;0;Ja;nvt;;Ja;Reminder;16;;Ja;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Ja;0;1;0;0;Ja;0;0;1;;;0;1;1;0;0;0;0;0;Voornamelijk losse zitplaatsen;Nee;Geen specifiek beleid voor het wisselen van de klaslokalen;1;1;0
85AB0683-0FFB-47BF-A4E0-9E32485C316C;30;6-4-2021 13:13;6-4-2021 13:13;100;19-5-2021 16:30;No parent;S2 Vragenlijst na testronde - ProNova College - testrondes 2 en 6 april;C6B404EB-5C35-4E9C-AC29-9D0AA9454CF3;114;Medewerker (contact leerling);3;;Nee;;;Ja;Telefonisch en app contact met ouders;96;Donderdag 1 april getest. Vrijdag  de uitslag / dinsdag i.v.m. paasweekend getest.;;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;;0;1;0;0;Nee;1;0;0;50;;1;0;0;0;0;1;0;0;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
8AF67CAC-FF63-429B-93C5-527A0A45983B;37;14-4-2021 17:25;18-4-2021 10:24;100;16-5-2021 18:19;No parent;S2 Vragenlijst na testronde - Gerrit Rietveld College - testrondes 14-19 april;9775030A-143C-4240-BCAA-7DD2650B0ED6;;Leerling;1;0;Nee;;Digitaal;Ja;Sommigen hadden nog geen keuze doorgegeven. Er is telefonisch contact opgenomen en aangegeven waar en hoe dit gedaan kan worden. Resultaat hiervan was dat het aantal toestemmingen soms toenam. ;24;;Ja;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Deels;1;1;1;0;Ja;1;1;0;50;50;0;0;1;0;0;0;0;1;Voornamelijk in tweetallen;Nee;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
960C6239-E6D9-4654-8210-AF848BF1E3BC;34;21-3-2021 19:45;22-3-2021 4:05;100;19-5-2021 14:55;No parent;S2 Vragenlijst na testronde - Amadeus Lyceum - testrondes 17-22 maart;0765DD8D-95C6-457D-956F-A16C03B9AC44;44;Leerling;2;0;Nee;nvt;;Ja;reminder verstuurd;20;;Ja;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Nee;0;1;0;0;Ja;0;0;1;;;0;1;1;0;0;0;0;0;Voornamelijk in tweetallen;Nee;Geen specifiek beleid voor het wisselen van de klaslokalen;1;1;0
96BA2F57-69F3-4DF0-9A23-FCA7EAC28F5D;44;20-4-2021 14:14;23-4-2021 4:05;100;19-5-2021 15:03;No parent;S2 Vragenlijst na testronde - Cals IJsselstein - testronde 23 april;9EC8D3BD-38CF-497F-A6CB-F83B056CEDF2;168;Leerling;2;0;Nee;Nee.;Digitaal;Ja;We hebben in de brief naar de ouders nogmaals gevraagd om de toestemmingsmodule van magister in te vullen.;24;;Ja;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;1;1;0;50;50;0;1;0;0;0;0;0;0;Voornamelijk losse zitplaatsen;Nee;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
AD98B684-DF52-4FF0-91A1-44129382D07B;34;12-3-2021 12:52;15-3-2021 20:26;100;19-5-2021 14:55;No parent;S2 Vragenlijst na testronde - Amadeus Lyceum - testrondes 12-16 maart;E24FBE1B-A1AA-435B-BD8A-7FF6040D936B;16;Medewerker (contact leerling);3;;Nee;nvt;;Ja;reminder verstuurd;;;Ja;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Nee;0;1;0;0;Ja;0;0;1;;;0;1;1;0;0;0;0;0;Voornamelijk losse zitplaatsen;Nee;Geen specifiek beleid voor het wisselen van de klaslokalen;1;1;0
AE429194-0FB9-4F18-AE77-484B1CE17C88;34;25-3-2021 10:40;25-3-2021 10:40;100;19-5-2021 14:56;No parent;S2 Vragenlijst na testronde - Amadeus Lyceum - testrondes 22-26 maart;00CDFB74-A1FD-4A13-A05C-BF956B115C89;64;Leerling;2;0;Nee;nvt;;Ja;Reminder verstuurd;6;;Ja;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Nee;0;1;0;0;Ja;0;0;1;;;0;1;1;0;0;0;0;0;Voornamelijk losse zitplaatsen;Nee;Geen specifiek beleid voor het wisselen van de klaslokalen;1;1;0
B99B8058-D343-4EE9-89B7-DE49DA73EFDF;2;21-3-2021 21:18;23-3-2021 4:06;100;19-5-2021 15:19;No parent;S2 Vragenlijst na testronde - Cortenbosch - testrondes 19-23 maart;1DC61828-EE7C-422B-A13A-E2063C17BD52;54;Leerling;1;0;Nee;;;Nee;;;;Ja;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Ja;1;1;0;0;Ja;1;0;0;50;;0;1;0;0;0;0;0;0;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;Geen specifiek beleid voor het wisselen van de klaslokalen;1;1;0
C7FFFC40-51BB-4856-958C-0A829FFB36F8;37;15-4-2021 15:43;18-4-2021 10:24;100;19-5-2021 15:41;No parent;S2 Vragenlijst na testronde - Gerrit Rietveld College - testrondes 16-19 april;660B52D2-0F09-4ED1-9B42-4469B43C0D45;170;Leerling;1;0;Nee;;Digitaal;Ja;Sommigen hadden nog geen keuze doorgegeven. Er is telefonisch contact opgenomen en aangegeven waar en hoe dit gedaan kan worden. Resultaat hiervan was dat het aantal toestemmingen soms toenam. ;24;;Ja;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Deels;1;1;1;0;Ja;1;1;0;50;50;0;0;1;0;0;0;0;1;Voornamelijk in tweetallen;Nee;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
D11A11FA-D033-4A78-8296-683EEFC0859F;32;6-4-2021 11:45;6-4-2021 11:45;100;19-5-2021 15:35;No parent;S2 Vragenlijst na testronde - Gentiaan College - Testrondes 26&30 mrt;6F5526B3-0301-4E3E-97C6-45730DBB5ABE;87;Medewerker (contact leerling);1;;Nee;Nee ;;Ja;Amper ;48;;Ja;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Ja;1;0;0;0;Ja;1;1;0;50;50;0;0;1;0;0;0;0;0;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
